le100kb	1178	32.5127
le100kb	1625	42.2154
le100kb	2342	39.3681
le100kb	1220	33.1148
le100kb	1137	37.3791
le100kb	4865	47.0915
le100kb	1471	31.3392
le100kb	6294	42.326
le100kb	15068	17.6799
le100kb	1084	50.0923
le100kb	1715	34.8688
le100kb	3299	40.0121
le100kb	1096	41.5146
le100kb	1167	35.3899
le100kb	13935	28.0517
le100kb	2982	46.7136
le100kb	3043	37.2001
le100kb	1274	26.1381
le100kb	1028	30.8366
le100kb	1123	31.9679
le100kb	1962	34.8114
le100kb	2893	42.7238
le100kb	4305	43.9954
le100kb	2375	29.9368
le100kb	1014	44.9704
le100kb	1090	28.6239
le100kb	1560	28.8462
le100kb	1890	30.0529
le100kb	2063	30.2957
le100kb	3348	30.1971
le100kb	3252	27.1218
le100kb	1597	30.2442
le100kb	1738	30.6099
le100kb	1931	31.4345
le100kb	2385	31.0692
le100kb	1225	37.6327
le100kb	1239	43.4221
le100kb	3964	41.8517
le100kb	1223	38.8389
le100kb	2882	35.635
le100kb	1116	36.9176
le100kb	1629	31.6145
le100kb	2926	44.6685
le100kb	1227	33.2518
le100kb	1190	32.437
le100kb	1802	36.9589
le100kb	1394	34.9354
le100kb	1527	32.22
le100kb	1801	35.3137
le100kb	1351	44.9297
le100kb	1110	37.9279
le100kb	2855	43.6778
le100kb	3396	36.4841
le100kb	1406	20.8393
le100kb	1487	37.5925
le100kb	2804	37.1255
le100kb	1371	38.2203
le100kb	1340	36.3433
le100kb	1851	38.0875
le100kb	1197	32.665
le100kb	1386	39.3939
le100kb	1870	41.4439
le100kb	1067	42.0806
le100kb	564	30.1418
le100kb	5968	43.4651
le100kb	3262	36.0822
le100kb	2575	42.6796
le100kb	4903	39.5472
le100kb	6698	36.1451
le100kb	4006	39.8402
le100kb	3717	50.0404
le100kb	3171	41.3434
le100kb	4471	39.2306
le100kb	5098	35.7003
le100kb	4996	38.5508
le100kb	3638	35.8164
le100kb	7123	51.2144
le100kb	2811	51.6542
le100kb	3755	32.1704
le100kb	5698	32.643
le100kb	2927	41.2709
le100kb	6900	40.2029
le100kb	3259	48.4198
le100kb	2529	48.2009
le100kb	2745	32.1676
le100kb	2828	39.3211
le100kb	3085	34.5867
le100kb	4336	41.1208
le100kb	6041	34.1831
le100kb	6193	43.7752
le100kb	3603	40.3553
le100kb	3554	38.6044
le100kb	2583	34.6496
le100kb	2924	41.8263
le100kb	14028	21.8135
le100kb	2919	39.6369
le100kb	6000	30.0167
le100kb	2618	30.3285
le100kb	2561	41.5463
le100kb	3365	29.7177
le100kb	3174	30.1512
le100kb	3386	30.4784
le100kb	3190	37.2414
le100kb	4994	33.6404
le100kb	2417	48.1175
le100kb	3593	29.6131
le100kb	3646	35.8749
le100kb	3389	35.7923
le100kb	2234	36.9293
le100kb	3313	20.0121
le100kb	3223	33.385
le100kb	3308	45.4051
le100kb	2511	33.413
le100kb	2205	29.2517
le100kb	1936	32.9545
le100kb	3660	44.6995
le100kb	4785	36.0502
le100kb	2876	55.7024
le100kb	5000	46.16
le100kb	2112	46.7803
le100kb	4705	31.8597
le100kb	3991	35.4297
le100kb	2119	40.302
le100kb	5316	45.7299
le100kb	6546	34.2194
le100kb	1391	29.4033
le100kb	5324	37.7536
le100kb	4310	53.0626
le100kb	1385	31.3357
le100kb	1242	45.1691
le100kb	2421	38.1247
le100kb	1019	48.2826
le100kb	3960	42.4747
le100kb	1099	50.3185
le100kb	3259	37.2814
le100kb	1189	26.7452
le100kb	1213	36.6035
le100kb	3527	33.6263
le100kb	1553	46.7482
le100kb	2577	41.3271
le100kb	2270	40.3524
le100kb	6825	29.978
le100kb	1733	40.4501
le100kb	1112	35.5216
le100kb	3906	34.4854
le100kb	1143	36.4829
le100kb	1410	27.5887
le100kb	2708	36.9645
le100kb	5061	40.6441
le100kb	5383	34.2746
le100kb	7003	32.5146
le100kb	6860	34.3003
le100kb	4452	42.9245
le100kb	2378	48.6964
le100kb	9865	39.5438
le100kb	4202	31.5088
le100kb	50625	36.8099
le100kb	1250	34.72
le100kb	1077	26.3695
le100kb	1226	31.4845
le100kb	1614	34.6344
le100kb	1525	30.4918
le100kb	1110	32.1622
le100kb	1278	28.3255
le100kb	1047	36.8672
le100kb	1301	51.8832
le100kb	1033	27.1055
le100kb	1049	28.122
le100kb	2086	29.1467
le100kb	2916	34.6022
le100kb	1105	34.3891
le100kb	1084	53.5055
le100kb	1146	33.3333
le100kb	2451	32.1909
le100kb	1566	49.4891
le100kb	2381	46.6191
le100kb	2094	47.8032
le100kb	1125	44.8889
